message,attributes,tags,timestamp
    self.dialect.do_execute(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130926075Z
"  File ""/usr/local/lib/python3.11/site-packages/sqlalchemy/engine/default.py"", line 952, in do_execute","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130933615Z
timestamp=2026-02-01T08:57:54.391730+00:00 level=ERROR request_id=0511ced9-c954-481e-a56e-e18400d02098 logger=app.main message=Unhandled exception: ProgrammingError: (psycopg2.errors.UndefinedColumn) column users.verification_token does not exist,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130973298Z
"LINE 1: ...s_active, users.is_verified AS users_is_verified, users.veri...","{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130978579Z
                                                             ^,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130984209Z
,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130989049Z
"[SQL: SELECT users.id AS users_id, users.email AS users_email, users.hashed_password AS users_hashed_password, users.is_active AS users_is_active, users.is_verified AS users_is_verified, users.verification_token AS users_verification_token, users.verification_token_expires AS users_verification_token_expires, users.role AS users_role, users.oauth_provider AS users_oauth_provider, users.oauth_id AS users_oauth_id, users.full_name AS users_full_name, users.profile_image_url AS users_profile_image_url, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.last_login_at AS users_last_login_at ","{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130993686Z
FROM users ,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.130999073Z
WHERE users.email = %(email_1)s ,"{""level"":""info""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.131003683Z
Traceback (most recent call last):,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133353205Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/protocols/http/httptools_impl.py"", line 419, in run_asgi","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133373794Z
    result = await app(  # type: ignore[func-returns-value],"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133382015Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133389724Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py"", line 84, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133397587Z
"    return await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133405698Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133412895Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/applications.py"", line 1054, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133420752Z
"    await super().__call__(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133428465Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/applications.py"", line 123, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133438465Z
"    await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133446580Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 186, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133454969Z
"    cursor.execute(statement, parameters)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133576625Z
psycopg2.errors.UndefinedColumn: column users.verification_token does not exist,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133583922Z
"LINE 1: ...s_active, users.is_verified AS users_is_verified, users.veri...","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133592353Z
                                                             ^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133599579Z
,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133607212Z
,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133614173Z
The above exception was the direct cause of the following exception:,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133621391Z
,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.133628808Z
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134813438Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 164, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134826313Z
"    await self.app(scope, receive, _send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134835071Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 189, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134844360Z
    with collapse_excgroups():,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134850361Z
"  File ""/usr/local/lib/python3.11/contextlib.py"", line 158, in __exit__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134857290Z
"    self.gen.throw(typ, value, traceback)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134863079Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 91, in collapse_excgroups","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134868423Z
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134874319Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 191, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134879858Z
"    response = await self.dispatch_func(request, call_next)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134886093Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134891370Z
"  File ""/app/app/middleware/request_id.py"", line 38, in dispatch","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134896472Z
    response: Response = await call_next(request),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134902002Z
                         ^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134906951Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 165, in call_next","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134912073Z
    raise app_exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134917080Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 151, in coro","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134922878Z
"    await self.app(scope, receive_or_disconnect, send_no_error)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134928323Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 189, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.134933861Z
    with collapse_excgroups():,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136451545Z
"  File ""/usr/local/lib/python3.11/contextlib.py"", line 158, in __exit__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136464257Z
"    self.gen.throw(typ, value, traceback)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136473659Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 91, in collapse_excgroups","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136482954Z
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136495231Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 191, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136503348Z
"    response = await self.dispatch_func(request, call_next)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136511074Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136519834Z
"  File ""/app/app/middleware/security_headers.py"", line 25, in dispatch","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136527502Z
    response: Response = await call_next(request),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136544630Z
                         ^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""e153341f-a1e3-4608-912f-2e70a368602b"",""replica"":""2c8c22f3-87ab-4607-93ad-c9040dad96a3""}",2026-02-01T08:57:59.136553844Z
